txn_id,account_id,category_id,merchant_id,txn_date,description,amount
4108,109,13,109,2025-04-04,Daily expense,-118
4109,110,14,110,2025-04-05,Daily expense,-119
4110,111,1,,2025-04-06,Monthly income,3010
4111,112,6,112,2025-04-07,Daily expense,-121
4112,113,7,113,2025-04-08,Daily expense,-122
4113,114,8,114,2025-04-09,Daily expense,-123
4114,115,9,115,2025-04-10,Daily expense,-124
4115,116,1,,2025-04-11,Monthly income,3015
4116,117,11,117,2025-04-12,Daily expense,-126
4117,118,12,118,2025-04-13,Daily expense,-127
4118,119,13,119,2025-04-14,Daily expense,-128
4119,120,14,120,2025-04-15,Daily expense,-129
4120,121,1,,2025-04-16,Monthly income,3020
4121,122,6,122,2025-04-17,Daily expense,-131
4122,123,7,123,2025-04-18,Daily expense,-132
4123,124,8,124,2025-04-19,Daily expense,-133
4124,125,9,125,2025-04-20,Daily expense,-134
4125,126,1,,2025-04-21,Monthly income,3025
4126,127,11,127,2025-04-22,Daily expense,-136
4127,128,12,128,2025-04-23,Daily expense,-137
4128,129,13,129,2025-04-24,Daily expense,-138
4129,130,14,130,2025-04-25,Daily expense,-139
4130,131,1,,2025-04-26,Monthly income,3030
4131,132,6,132,2025-04-27,Daily expense,-141
4132,133,7,133,2025-04-28,Daily expense,-142
4133,134,8,134,2025-04-29,Daily expense,-143
4134,135,9,135,2025-04-30,Daily expense,-144
4135,136,1,,2025-05-01,Monthly income,3035
4136,137,11,137,2025-05-02,Daily expense,-146
4137,138,12,138,2025-05-03,Daily expense,-147
4138,139,13,139,2025-05-04,Daily expense,-148
4139,140,14,140,2025-05-05,Daily expense,-149
4140,141,1,,2025-05-06,Monthly income,3040
4141,142,6,142,2025-05-07,Daily expense,-151
4142,143,7,143,2025-05-08,Daily expense,-152
4143,144,8,144,2025-05-09,Daily expense,-153
4144,145,9,145,2025-05-10,Daily expense,-154
4145,146,1,,2025-05-11,Monthly income,3045
4146,147,11,147,2025-05-12,Daily expense,-156
4147,148,12,148,2025-05-13,Daily expense,-157
4148,149,13,149,2025-05-14,Daily expense,-158
4149,150,14,150,2025-05-15,Daily expense,-159
4150,151,1,,2025-05-16,Monthly income,3050
4151,152,6,152,2025-05-17,Daily expense,-161
4152,153,7,153,2025-05-18,Daily expense,-162
4153,154,8,154,2025-05-19,Daily expense,-163
4154,155,9,155,2025-05-20,Daily expense,-164
4155,156,1,,2025-05-21,Monthly income,3055
4156,157,11,157,2025-05-22,Daily expense,-166
4157,158,12,158,2025-05-23,Daily expense,-167
4158,159,13,159,2025-05-24,Daily expense,-168
4159,160,14,160,2025-05-25,Daily expense,-169
4160,161,1,,2025-05-26,Monthly income,3060
4161,162,6,162,2025-05-27,Daily expense,-171
4162,163,7,163,2025-05-28,Daily expense,-172
4163,164,8,164,2025-05-29,Daily expense,-173
4164,165,9,165,2025-05-30,Daily expense,-174
4165,166,1,,2025-05-31,Monthly income,3065
4166,167,11,167,2025-06-01,Daily expense,-176
4167,168,12,168,2025-06-02,Daily expense,-177
4168,169,13,169,2025-06-03,Daily expense,-178
4169,170,14,170,2025-06-04,Daily expense,-179
4170,171,1,,2025-06-05,Monthly income,3070
4171,172,6,172,2025-06-06,Daily expense,-181
4172,173,7,173,2025-06-07,Daily expense,-182
4173,174,8,174,2025-06-08,Daily expense,-183
4174,175,9,175,2025-06-09,Daily expense,-184
4175,176,1,,2025-06-10,Monthly income,3075
4176,177,11,177,2025-06-11,Daily expense,-186
4177,178,12,178,2025-06-12,Daily expense,-187
4178,179,13,179,2025-06-13,Daily expense,-188
4179,180,14,180,2025-06-14,Daily expense,-189
4180,181,1,,2025-06-15,Monthly income,3080
4181,182,6,182,2025-06-16,Daily expense,-191
4182,183,7,183,2025-06-17,Daily expense,-192
4183,184,8,184,2025-06-18,Daily expense,-193
4184,185,9,185,2025-06-19,Daily expense,-194
4185,186,1,,2025-06-20,Monthly income,3085
4186,187,11,187,2025-06-21,Daily expense,-196
4187,188,12,188,2025-06-22,Daily expense,-197
4188,189,13,189,2025-06-23,Daily expense,-198
4189,190,14,190,2025-06-24,Daily expense,-199
4190,191,1,,2025-06-25,Monthly income,3090
4191,192,6,192,2025-06-26,Daily expense,-201
4192,193,7,193,2025-06-27,Daily expense,-202
4193,194,8,194,2025-06-28,Daily expense,-203
4194,195,9,195,2025-06-29,Daily expense,-204
4195,196,1,,2025-06-30,Monthly income,3095
4196,197,11,197,2025-07-01,Daily expense,-206
4197,198,12,198,2025-07-02,Daily expense,-207
4198,199,13,199,2025-07-03,Daily expense,-208
4199,200,14,200,2025-07-04,Daily expense,-209
4200,201,1,,2025-07-05,Monthly income,3100
4201,202,6,202,2025-07-06,Daily expense,-211
4202,203,7,203,2025-07-07,Daily expense,-212
4203,204,8,204,2025-07-08,Daily expense,-213
4204,205,9,205,2025-07-09,Daily expense,-214
4205,206,1,,2025-07-10,Monthly income,3105
4206,207,11,207,2025-07-11,Daily expense,-216
4207,208,12,208,2025-07-12,Daily expense,-217
4208,209,13,209,2025-07-13,Daily expense,-218
4209,210,14,210,2025-07-14,Daily expense,-219
4210,211,1,,2025-07-15,Monthly income,3110
4211,212,6,212,2025-07-16,Daily expense,-221
4212,213,7,213,2025-07-17,Daily expense,-222
4213,214,8,214,2025-07-18,Daily expense,-223
4214,215,9,215,2025-07-19,Daily expense,-224
4215,216,1,,2025-07-20,Monthly income,3115
4216,217,11,217,2025-07-21,Daily expense,-226
4217,218,12,218,2025-07-22,Daily expense,-227
4218,219,13,219,2025-07-23,Daily expense,-228
4219,220,14,220,2025-07-24,Daily expense,-229
4220,221,1,,2025-07-25,Monthly income,3120
4221,222,6,222,2025-07-26,Daily expense,-231
4222,223,7,223,2025-07-27,Daily expense,-232
4223,224,8,224,2025-07-28,Daily expense,-233
4224,225,9,225,2025-07-29,Daily expense,-234
4225,226,1,,2025-07-30,Monthly income,3125
4226,227,11,227,2025-07-31,Daily expense,-236
4227,228,12,228,2025-08-01,Daily expense,-237
4228,229,13,229,2025-08-02,Daily expense,-238
4229,230,14,230,2025-08-03,Daily expense,-239
4230,231,1,,2025-08-04,Monthly income,3130
4231,232,6,232,2025-08-05,Daily expense,-241
4232,233,7,233,2025-08-06,Daily expense,-242
4233,234,8,234,2025-08-07,Daily expense,-243
4234,235,9,235,2025-08-08,Daily expense,-244
4235,236,1,,2025-08-09,Monthly income,3135
4236,237,11,237,2025-08-10,Daily expense,-246
4237,238,12,238,2025-08-11,Daily expense,-247
4238,239,13,239,2025-08-12,Daily expense,-248
4239,240,14,240,2025-08-13,Daily expense,-249
4240,241,1,,2025-08-14,Monthly income,3140
4241,242,6,242,2025-08-15,Daily expense,-251
4242,243,7,243,2025-08-16,Daily expense,-252
4243,244,8,244,2025-08-17,Daily expense,-253
4244,245,9,245,2025-08-18,Daily expense,-254
4245,246,1,,2025-08-19,Monthly income,3145
4246,247,11,247,2025-08-20,Daily expense,-256
4247,248,12,248,2025-08-21,Daily expense,-257
4248,249,13,249,2025-08-22,Daily expense,-258
4249,250,14,250,2025-08-23,Daily expense,-259
4250,251,1,,2025-08-24,Monthly income,3150
4251,252,6,252,2025-08-25,Daily expense,-11
4252,253,7,253,2025-08-26,Daily expense,-12
4253,254,8,254,2025-08-27,Daily expense,-13
4254,255,9,255,2025-08-28,Daily expense,-14
4255,256,1,,2025-08-29,Monthly income,3155
4256,257,11,257,2025-08-30,Daily expense,-16
4257,258,12,258,2025-08-31,Daily expense,-17
4258,259,13,259,2025-09-01,Daily expense,-18
4259,260,14,260,2025-09-02,Daily expense,-19
4260,261,1,,2025-09-03,Monthly income,3160
4261,262,6,262,2025-09-04,Daily expense,-21
4262,263,7,263,2025-09-05,Daily expense,-22
4263,264,8,264,2025-09-06,Daily expense,-23
4264,265,9,265,2025-09-07,Daily expense,-24
4265,266,1,,2025-09-08,Monthly income,3165
4266,267,11,267,2025-09-09,Daily expense,-26
4267,268,12,268,2025-09-10,Daily expense,-27
4268,269,13,269,2025-09-11,Daily expense,-28
4269,270,14,270,2025-09-12,Daily expense,-29
4270,271,1,,2025-09-13,Monthly income,3170
4271,272,6,272,2025-09-14,Daily expense,-31
4272,273,7,273,2025-09-15,Daily expense,-32
4273,274,8,274,2025-09-16,Daily expense,-33
4274,275,9,275,2025-09-17,Daily expense,-34
4275,276,1,,2025-09-18,Monthly income,3175
4276,277,11,277,2025-09-19,Daily expense,-36
4277,278,12,278,2025-09-20,Daily expense,-37
4278,279,13,279,2025-09-21,Daily expense,-38
4279,280,14,280,2025-09-22,Daily expense,-39
4280,281,1,,2025-09-23,Monthly income,3180
4281,282,6,282,2025-09-24,Daily expense,-41
4282,283,7,283,2025-09-25,Daily expense,-42
4283,284,8,284,2025-09-26,Daily expense,-43
4284,285,9,285,2025-09-27,Daily expense,-44
4285,286,1,,2025-09-28,Monthly income,3185
4286,287,11,287,2025-09-29,Daily expense,-46
4287,288,12,288,2025-09-30,Daily expense,-47
4288,289,13,289,2025-10-01,Daily expense,-48
4289,290,14,290,2025-10-02,Daily expense,-49
4290,291,1,,2025-10-03,Monthly income,3190
4291,292,6,292,2025-10-04,Daily expense,-51
4292,293,7,293,2025-10-05,Daily expense,-52
4293,294,8,294,2025-10-06,Daily expense,-53
4294,295,9,295,2025-10-07,Daily expense,-54
4295,296,1,,2025-10-08,Monthly income,3195
4296,297,11,297,2025-10-09,Daily expense,-56
4297,298,12,298,2025-10-10,Daily expense,-57
4298,299,13,299,2025-10-11,Daily expense,-58
4299,300,14,300,2025-10-12,Daily expense,-59
4300,301,1,,2025-10-13,Monthly income,3200
4301,302,6,302,2025-10-14,Daily expense,-61
4302,303,7,303,2025-10-15,Daily expense,-62
4303,304,8,304,2025-10-16,Daily expense,-63
4304,305,9,305,2025-10-17,Daily expense,-64
4305,306,1,,2025-10-18,Monthly income,3205
4306,307,11,307,2025-10-19,Daily expense,-66
4307,308,12,308,2025-10-20,Daily expense,-67
4308,309,13,309,2025-10-21,Daily expense,-68
4309,310,14,310,2025-10-22,Daily expense,-69
4310,311,1,,2025-10-23,Monthly income,3210
4311,312,6,312,2025-10-24,Daily expense,-71
4312,313,7,313,2025-10-25,Daily expense,-72
4313,314,8,314,2025-10-26,Daily expense,-73
4314,315,9,315,2025-10-27,Daily expense,-74
4315,316,1,,2025-10-28,Monthly income,3215
4316,317,11,317,2025-10-29,Daily expense,-76
4317,318,12,318,2025-10-30,Daily expense,-77
4318,319,13,319,2025-10-31,Daily expense,-78
4319,320,14,320,2025-11-01,Daily expense,-79
4320,321,1,,2025-11-02,Monthly income,3220
4321,322,6,322,2025-11-03,Daily expense,-81
4322,323,7,323,2025-11-04,Daily expense,-82
4323,324,8,324,2025-11-05,Daily expense,-83
4324,325,9,325,2025-11-06,Daily expense,-84
4325,326,1,,2025-11-07,Monthly income,3225
4326,327,11,327,2025-11-08,Daily expense,-86
4327,328,12,328,2025-11-09,Daily expense,-87
4328,329,13,329,2025-11-10,Daily expense,-88
4329,330,14,330,2025-11-11,Daily expense,-89
4330,331,1,,2025-11-12,Monthly income,3230
4331,332,6,332,2025-11-13,Daily expense,-91
4332,333,7,333,2025-11-14,Daily expense,-92
4333,334,8,334,2025-11-15,Daily expense,-93
4334,335,9,335,2025-11-16,Daily expense,-94
4335,336,1,,2025-11-17,Monthly income,3235
4336,337,11,337,2025-11-18,Daily expense,-96
4337,338,12,338,2025-11-19,Daily expense,-97
4338,339,13,339,2025-11-20,Daily expense,-98
4339,340,14,340,2025-11-21,Daily expense,-99
4340,341,1,,2025-11-22,Monthly income,3240
4341,342,6,342,2025-11-23,Daily expense,-101
4342,343,7,343,2025-11-24,Daily expense,-102
4343,344,8,344,2025-11-25,Daily expense,-103
4344,345,9,345,2025-11-26,Daily expense,-104
4345,346,1,,2025-11-27,Monthly income,3245
4346,347,11,347,2025-11-28,Daily expense,-106
4347,348,12,348,2025-11-29,Daily expense,-107
4348,349,13,349,2025-11-30,Daily expense,-108
4349,350,14,350,2025-12-01,Daily expense,-109
4350,351,1,,2025-12-02,Monthly income,3250
4351,352,6,352,2025-12-03,Daily expense,-111
4352,353,7,353,2025-12-04,Daily expense,-112
4353,354,8,354,2025-12-05,Daily expense,-113
4354,355,9,355,2025-12-06,Daily expense,-114
4355,356,1,,2025-12-07,Monthly income,3255
4356,357,11,357,2025-12-08,Daily expense,-116
4357,358,12,358,2025-12-09,Daily expense,-117
4358,359,13,359,2025-12-10,Daily expense,-118
4359,360,14,360,2025-12-11,Daily expense,-119
4360,361,1,,2025-12-12,Monthly income,3260
4361,362,6,362,2025-12-13,Daily expense,-121
4362,363,7,363,2025-12-14,Daily expense,-122
4363,364,8,364,2025-12-15,Daily expense,-123
4364,365,9,365,2025-12-16,Daily expense,-124
4365,366,1,,2025-12-17,Monthly income,3265
4366,367,11,367,2025-12-18,Daily expense,-126
4367,368,12,368,2025-12-19,Daily expense,-127
4368,369,13,369,2025-12-20,Daily expense,-128
4369,370,14,370,2025-12-21,Daily expense,-129
4370,371,1,,2025-12-22,Monthly income,3270
4371,372,6,372,2025-12-23,Daily expense,-131
4372,373,7,373,2025-12-24,Daily expense,-132
4373,374,8,374,2025-12-25,Daily expense,-133
4374,375,9,375,2025-12-26,Daily expense,-134
4375,376,1,,2025-12-27,Monthly income,3275
4376,377,11,377,2025-12-28,Daily expense,-136
4377,378,12,378,2025-12-29,Daily expense,-137
4378,379,13,379,2025-12-30,Daily expense,-138
4379,380,14,380,2025-12-31,Daily expense,-139
4380,381,1,,2025-01-01,Monthly income,3280
4381,382,6,382,2025-01-02,Daily expense,-141
4382,383,7,383,2025-01-03,Daily expense,-142
4383,384,8,384,2025-01-04,Daily expense,-143
4384,385,9,385,2025-01-05,Daily expense,-144
4385,386,1,,2025-01-06,Monthly income,3285
4386,387,11,387,2025-01-07,Daily expense,-146
4387,388,12,388,2025-01-08,Daily expense,-147
4388,389,13,389,2025-01-09,Daily expense,-148
4389,390,14,390,2025-01-10,Daily expense,-149
4390,391,1,,2025-01-11,Monthly income,3290
4391,392,6,392,2025-01-12,Daily expense,-151
4392,393,7,393,2025-01-13,Daily expense,-152
4393,394,8,394,2025-01-14,Daily expense,-153
4394,395,9,395,2025-01-15,Daily expense,-154
4395,396,1,,2025-01-16,Monthly income,3295
4396,397,11,397,2025-01-17,Daily expense,-156
4397,398,12,398,2025-01-18,Daily expense,-157
4398,399,13,399,2025-01-19,Daily expense,-158
4399,400,14,400,2025-01-20,Daily expense,-159
4400,401,1,,2025-01-21,Monthly income,3300
4401,402,6,402,2025-01-22,Daily expense,-161
4402,403,7,403,2025-01-23,Daily expense,-162
4403,404,8,404,2025-01-24,Daily expense,-163
4404,405,9,405,2025-01-25,Daily expense,-164
4405,406,1,,2025-01-26,Monthly income,3305
4406,407,11,407,2025-01-27,Daily expense,-166
4407,408,12,408,2025-01-28,Daily expense,-167
4408,409,13,409,2025-01-29,Daily expense,-168
4409,410,14,410,2025-01-30,Daily expense,-169
4410,411,1,,2025-01-31,Monthly income,3310
4411,412,6,412,2025-02-01,Daily expense,-171
4412,413,7,413,2025-02-02,Daily expense,-172
4413,414,8,414,2025-02-03,Daily expense,-173
4414,415,9,415,2025-02-04,Daily expense,-174
4415,416,1,,2025-02-05,Monthly income,3315
4416,417,11,417,2025-02-06,Daily expense,-176
4417,418,12,418,2025-02-07,Daily expense,-177
4418,419,13,419,2025-02-08,Daily expense,-178
4419,420,14,420,2025-02-09,Daily expense,-179
4420,421,1,,2025-02-10,Monthly income,3320
4421,422,6,422,2025-02-11,Daily expense,-181
4422,423,7,423,2025-02-12,Daily expense,-182
4423,424,8,424,2025-02-13,Daily expense,-183
4424,425,9,425,2025-02-14,Daily expense,-184
4425,426,1,,2025-02-15,Monthly income,3325
4426,427,11,427,2025-02-16,Daily expense,-186
4427,428,12,428,2025-02-17,Daily expense,-187
4428,429,13,429,2025-02-18,Daily expense,-188
4429,430,14,430,2025-02-19,Daily expense,-189
4430,431,1,,2025-02-20,Monthly income,3330
4431,432,6,432,2025-02-21,Daily expense,-191
4432,433,7,433,2025-02-22,Daily expense,-192
4433,434,8,434,2025-02-23,Daily expense,-193
4434,435,9,435,2025-02-24,Daily expense,-194
4435,436,1,,2025-02-25,Monthly income,3335
4436,437,11,437,2025-02-26,Daily expense,-196
4437,438,12,438,2025-02-27,Daily expense,-197
4438,439,13,439,2025-02-28,Daily expense,-198
4439,440,14,440,2025-03-01,Daily expense,-199
4440,441,1,,2025-03-02,Monthly income,3340
4441,442,6,442,2025-03-03,Daily expense,-201
4442,443,7,443,2025-03-04,Daily expense,-202
4443,444,8,444,2025-03-05,Daily expense,-203
4444,445,9,445,2025-03-06,Daily expense,-204
4445,446,1,,2025-03-07,Monthly income,3345
4446,447,11,447,2025-03-08,Daily expense,-206
4447,448,12,448,2025-03-09,Daily expense,-207
4448,449,13,449,2025-03-10,Daily expense,-208
4449,450,14,450,2025-03-11,Daily expense,-209
4450,451,1,,2025-03-12,Monthly income,3350
4451,452,6,452,2025-03-13,Daily expense,-211
4452,453,7,453,2025-03-14,Daily expense,-212
4453,454,8,454,2025-03-15,Daily expense,-213
4454,455,9,455,2025-03-16,Daily expense,-214
4455,456,1,,2025-03-17,Monthly income,3355
4456,457,11,457,2025-03-18,Daily expense,-216
4457,458,12,458,2025-03-19,Daily expense,-217
4458,459,13,459,2025-03-20,Daily expense,-218
4459,460,14,460,2025-03-21,Daily expense,-219
4460,461,1,,2025-03-22,Monthly income,3360
4461,462,6,462,2025-03-23,Daily expense,-221
4462,463,7,463,2025-03-24,Daily expense,-222
4463,464,8,464,2025-03-25,Daily expense,-223
4464,465,9,465,2025-03-26,Daily expense,-224
4465,466,1,,2025-03-27,Monthly income,3365
4466,467,11,467,2025-03-28,Daily expense,-226
4467,468,12,468,2025-03-29,Daily expense,-227
4468,469,13,469,2025-03-30,Daily expense,-228
4469,470,14,470,2025-03-31,Daily expense,-229
4470,471,1,,2025-04-01,Monthly income,3370
4471,472,6,472,2025-04-02,Daily expense,-231
4472,473,7,473,2025-04-03,Daily expense,-232
4473,474,8,474,2025-04-04,Daily expense,-233
4474,475,9,475,2025-04-05,Daily expense,-234
4475,476,1,,2025-04-06,Monthly income,3375
4476,477,11,477,2025-04-07,Daily expense,-236
4477,478,12,478,2025-04-08,Daily expense,-237
4478,479,13,479,2025-04-09,Daily expense,-238
4479,480,14,480,2025-04-10,Daily expense,-239
4480,481,1,,2025-04-11,Monthly income,3380
4481,482,6,482,2025-04-12,Daily expense,-241
4482,483,7,483,2025-04-13,Daily expense,-242
4483,484,8,484,2025-04-14,Daily expense,-243
4484,485,9,485,2025-04-15,Daily expense,-244
4485,486,1,,2025-04-16,Monthly income,3385
4486,487,11,487,2025-04-17,Daily expense,-246
4487,488,12,488,2025-04-18,Daily expense,-247
4488,489,13,489,2025-04-19,Daily expense,-248
4489,490,14,490,2025-04-20,Daily expense,-249
4490,491,1,,2025-04-21,Monthly income,3390
4491,492,6,492,2025-04-22,Daily expense,-251
4492,493,7,493,2025-04-23,Daily expense,-252
4493,494,8,494,2025-04-24,Daily expense,-253
4494,495,9,495,2025-04-25,Daily expense,-254
4495,496,1,,2025-04-26,Monthly income,3395
4496,497,11,497,2025-04-27,Daily expense,-256
4497,498,12,498,2025-04-28,Daily expense,-257
4498,499,13,499,2025-04-29,Daily expense,-258
4499,500,14,500,2025-04-30,Daily expense,-259
4500,501,1,,2025-05-01,Monthly income,2500
4501,502,6,502,2025-05-02,Daily expense,-11
4502,503,7,503,2025-05-03,Daily expense,-12
4503,504,8,504,2025-05-04,Daily expense,-13
4504,505,9,505,2025-05-05,Daily expense,-14
4505,506,1,,2025-05-06,Monthly income,2505
4506,507,11,507,2025-05-07,Daily expense,-16
4507,508,12,508,2025-05-08,Daily expense,-17
4508,509,13,509,2025-05-09,Daily expense,-18
4509,510,14,510,2025-05-10,Daily expense,-19
4510,511,1,,2025-05-11,Monthly income,2510
4511,512,6,512,2025-05-12,Daily expense,-21
4512,513,7,513,2025-05-13,Daily expense,-22
4513,514,8,514,2025-05-14,Daily expense,-23
4514,515,9,515,2025-05-15,Daily expense,-24
4515,516,1,,2025-05-16,Monthly income,2515
4516,517,11,517,2025-05-17,Daily expense,-26
4517,518,12,518,2025-05-18,Daily expense,-27
4518,519,13,519,2025-05-19,Daily expense,-28
4519,520,14,520,2025-05-20,Daily expense,-29
4520,521,1,,2025-05-21,Monthly income,2520
4521,522,6,522,2025-05-22,Daily expense,-31
4522,523,7,523,2025-05-23,Daily expense,-32
4523,524,8,524,2025-05-24,Daily expense,-33
4524,525,9,525,2025-05-25,Daily expense,-34
4525,526,1,,2025-05-26,Monthly income,2525
4526,527,11,527,2025-05-27,Daily expense,-36
4527,528,12,528,2025-05-28,Daily expense,-37
4528,529,13,529,2025-05-29,Daily expense,-38
4529,530,14,530,2025-05-30,Daily expense,-39
4530,531,1,,2025-05-31,Monthly income,2530
4531,532,6,532,2025-06-01,Daily expense,-41
4532,533,7,533,2025-06-02,Daily expense,-42
4533,534,8,534,2025-06-03,Daily expense,-43
4534,535,9,535,2025-06-04,Daily expense,-44
4535,536,1,,2025-06-05,Monthly income,2535
4536,537,11,537,2025-06-06,Daily expense,-46
4537,538,12,538,2025-06-07,Daily expense,-47
4538,539,13,539,2025-06-08,Daily expense,-48
4539,540,14,540,2025-06-09,Daily expense,-49
4540,541,1,,2025-06-10,Monthly income,2540
4541,542,6,542,2025-06-11,Daily expense,-51
